itemID,itemTitle,Attributes
42728,Item 6110,Attribute6|Attribute7
42730,Item 6111,Attribute6
42732,Item 6112,Attribute4
42734,Item 6113,Animation|Attribute3|Attribute4
42738,Item 6114,Attribute8|Attribute5|Attribute13
42740,Item 6115,Attribute4
42761,Item 6116,Attribute1|Attribute3|Attribute4|Attribute5
42943,Item 6117,Attribute1|Attribute6|Attribute16
42946,Item 6118,Attribute8|Attribute4
43289,Item 6119,Attribute1|Attribute4|Attribute6|Attribute5
43333,Item 6120,Attribute6|Attribute7
43376,Item 6121,Attribute6|Attribute16
43396,Item 6122,Attribute6
43419,Item 6123,Attribute8|Attribute4|Attribute9|Attribute18
43460,Item 6124,Attribute4|Attribute6
43549,Item 6125,Attribute8|Attribute9|Attribute6|Attribute13
43556,Item 6126,Attribute6
43558,Item 6127,Attribute8|Attribute4|Attribute9
43560,Item 6128,Attribute3|Attribute4|Attribute5
43677,Item 6129,Attribute6|Attribute16
43679,Item 6130,Attribute13|Attribute12|Attribute10
43684,Item 6131,Attribute4|Attribute6|Attribute7
43708,Item 6132,Attribute4|Attribute15
43744,Item 6133,Attribute4|Attribute6|Attribute7
43836,Item 6134,Attribute1|Attribute4|Attribute9
43869,Item 6135,Attribute1|Animation|Attribute3|Attribute4
43871,Item 6136,Attribute9|Attribute6|Attribute10
43904,Item 6137,Attribute13|Attribute10
43908,Item 6138,Attribute6
43912,Item 6139,Attribute9|Attribute6
43914,Item 6140,Attribute6
43917,Item 6141,Attribute8|Attribute1|Attribute6|Attribute7
43919,Item 6142,Attribute4|Attribute7
43921,Item 6143,Attribute8|Attribute9|Attribute10
43928,Item 6144,Attribute8|Attribute5|Attribute11|Attribute10
43930,Item 6145,Attribute4|Attribute7
43932,Item 6146,Attribute8|Attribute6|Attribute5|Attribute13|Attribute12|Attribute11|Attribute10
43936,Item 6147,Attribute9|Attribute10
44004,Item 6148,Attribute4|Attribute7
44020,Item 6149,Attribute8|Animation|Attribute3|Attribute11
44022,Item 6150,Attribute1|Animation|Attribute3|Attribute4
44189,Item 6151,Attribute6|Attribute7
44191,Item 6152,Attribute8|Attribute11|Attribute10|Attribute17
44193,Item 6153,Attribute4|Attribute7
44195,Item 6154,Attribute4|Attribute6
44197,Item 6155,Attribute4|Attribute9|Attribute6
44199,Item 6156,Attribute9|Attribute6|Attribute10
44204,Item 6157,Attribute9|Attribute6
44225,Item 6158,Attribute3|Attribute4|Attribute5
44238,Item 6159,Attribute4|Attribute5|Attribute13
44241,Item 6160,Attribute4|Attribute5|Attribute13
44243,Item 6161,Attribute4|Attribute5|Attribute13|Attribute11
44301,Item 6162,Attribute9|Attribute6
44397,Item 6163,Attribute6|Attribute13|Attribute10
44399,Item 6164,Attribute1|Attribute3|Attribute4|Attribute5
44511,Item 6165,Attribute15
44555,Item 6166,Attribute6|Attribute7|Attribute10
44597,Item 6167,Attribute8|Attribute9|Attribute12
44613,Item 6168,Attribute6
44633,Item 6169,Attribute15
44657,Item 6170,Attribute6
44665,Item 6171,Attribute9|Attribute6|Attribute12
44694,Item 6172,Attribute4|Attribute6
44709,Item 6173,Attribute6
44719,Item 6174,Attribute6
44731,Item 6175,Attribute13|Attribute11|Attribute10
44759,Item 6176,Attribute9|Attribute6|Attribute12|Attribute10
44761,Item 6177,Attribute9|Attribute6|Attribute19|Attribute12
44773,Item 6178,Attribute4|Attribute13
44777,Item 6179,Attribute4|Attribute13|Attribute11
44788,Item 6180,Attribute15
44828,Item 6181,Attribute4|Attribute13|Attribute11
44840,Item 6182,Attribute4
44849,Item 6183,Attribute8|Animation|Attribute19|Attribute11|Attribute10
44851,Item 6184,Attribute4
44864,Item 6185,Attribute4|Attribute6|Attribute7
44889,Item 6186,Attribute4|Attribute6|Attribute14
44929,Item 6187,Attribute6|Attribute7
44931,Item 6188,Attribute6
44937,Item 6189,Attribute9|Attribute6
44943,Item 6190,Attribute15
44972,Item 6191,Attribute4|Attribute13
44974,Item 6192,Attribute6|Attribute10
45028,Item 6193,Attribute4|Attribute6|Attribute14
45062,Item 6194,Attribute9|Attribute6|Attribute10
45074,Item 6195,Attribute1|Animation|Attribute3|Attribute4|Attribute5
45081,Item 6196,Attribute5|Attribute13|Attribute10
45106,Item 6197,Attribute4|Attribute6
45175,Item 6198,Attribute4|Attribute6
45183,Item 6199,Attribute8|Attribute4|Attribute9|Attribute10
45186,Item 6200,Attribute8|Attribute1|Attribute10
45208,Item 6201,Attribute1|Attribute3|Attribute4
45210,Item 6202,Attribute9|Attribute6
45221,Item 6203,Attribute4
45361,Item 6204,Attribute6|Attribute13|Attribute12|Attribute10
45382,Item 6205,Attribute6|Attribute7
45431,Item 6206,Attribute1|Animation|Attribute3|Attribute4
45440,Item 6207,Attribute4|Attribute6
45442,Item 6208,Attribute8|Attribute1|Attribute10|Attribute17
45447,Item 6209,Attribute6|Attribute12|Attribute10
45499,Item 6210,Attribute8|Attribute11|Attribute10
45501,Item 6211,Attribute4|Attribute6|Attribute7
45503,Item 6212,Attribute6
45517,Item 6213,Animation|Attribute3|Attribute4
45635,Item 6214,Attribute6
45648,Item 6215,Attribute4|Attribute6
45658,Item 6216,Attribute6
45662,Item 6217,Attribute13|Attribute10
45666,Item 6218,Attribute4
45668,Item 6219,Attribute6|Attribute5|Attribute7
45672,Item 6220,Attribute1|Attribute4|Attribute6|Attribute5|Attribute7
45720,Item 6221,Attribute4|Attribute6
45722,Item 6222,Attribute8|Attribute1|Attribute5
45726,Item 6223,Attribute4
45728,Item 6224,Attribute4
45730,Item 6225,Attribute6|Attribute5|Attribute12
45732,Item 6226,Attribute4|Attribute5|Attribute7
45880,Item 6227,Attribute6|Attribute7
45928,Item 6228,Attribute15
45950,Item 6229,Attribute15
45969,Item 6230,Attribute4|Attribute7
46062,Item 6231,Attribute3|Attribute4|Attribute6|Attribute14|Attribute7
46105,Item 6232,Attribute4|Attribute15|Attribute7
46231,Item 6233,Attribute6
46322,Item 6234,Attribute8|Attribute6
46335,Item 6235,Attribute8|Attribute9|Attribute6|Attribute10
46337,Item 6236,Animation|Attribute3|Attribute4
46347,Item 6237,Attribute15
46367,Item 6238,Attribute9|Attribute10
46530,Item 6239,Attribute8|Attribute1|Attribute11|Attribute17
46559,Item 6240,Attribute6|Attribute16
46572,Item 6241,Attribute6|Attribute10
46574,Item 6242,Attribute4
46578,Item 6243,Attribute1|Attribute4|Attribute6
46664,Item 6244,Attribute6|Attribute12|Attribute10
46723,Item 6245,Attribute6|Attribute10
46772,Item 6246,Attribute4
46850,Item 6247,Attribute15
46855,Item 6248,Attribute8|Attribute6|Attribute10|Attribute16
46862,Item 6249,Attribute6
46865,Item 6250,Attribute4
46948,Item 6251,Animation|Attribute3|Attribute5|Attribute12
46965,Item 6252,Attribute8|Attribute4|Attribute13|Attribute10
46967,Item 6253,Attribute4|Attribute5|Attribute12
46970,Item 6254,Attribute8|Attribute4
46972,Item 6255,Attribute8|Attribute4|Attribute5|Attribute17
46974,Item 6256,Attribute6
46976,Item 6257,Attribute4|Attribute6|Attribute5|Attribute7
47044,Item 6258,Attribute8|Attribute9|Attribute6|Attribute10
47099,Item 6259,Attribute6
47122,Item 6260,Attribute4|Attribute7
47124,Item 6261,Attribute1|Animation|Attribute3|Attribute4|Attribute5|Attribute17
47200,Item 6262,Attribute8|Attribute10
47202,Item 6263,Attribute6|Attribute7
47254,Item 6264,Attribute8|Attribute9|Attribute6|Attribute10
47261,Item 6265,Attribute5|Attribute12|Attribute10
47382,Item 6266,Attribute6|Attribute7
47384,Item 6267,Attribute1|Attribute4|Attribute6|Attribute5
47404,Item 6268,Attribute1|Animation|Attribute4|Attribute5|Attribute7|Attribute11
47423,Item 6269,Attribute6
47446,Item 6270,Attribute6|Attribute12|Attribute10
47465,Item 6271,Attribute6|Attribute5|Attribute10
47491,Item 6272,Attribute4|Attribute6
47516,Item 6273,Attribute3|Attribute4|Attribute6
47518,Item 6274,Attribute4
47538,Item 6275,Attribute8|Attribute1|Attribute4|Attribute9
47566,Item 6276,Attribute9|Attribute6|Attribute19
47610,Item 6277,Attribute6|Attribute5|Attribute12|Attribute7
47629,Item 6278,Attribute6
47640,Item 6279,Attribute4
47644,Item 6280,Attribute6
47646,Item 6281,Attribute9|Attribute6|Attribute14
47721,Item 6282,Attribute3|Attribute5
47725,Item 6283,Attribute4|Attribute6|Attribute5|Attribute7
47736,Item 6284,Attribute4
47774,Item 6285,Attribute4|Attribute5
47793,Item 6286,Attribute6|Attribute7
47810,Item 6287,Attribute13|Attribute12|Attribute10
47894,Item 6288,Attribute6|Attribute16
47937,Item 6289,Attribute4|Attribute13|Attribute10
47950,Item 6290,Attribute9|Attribute6|Attribute12|Attribute10
47952,Item 6291,Attribute8|Attribute13|Attribute10
47970,Item 6292,Attribute4|Attribute6
47978,Item 6293,Attribute6
47997,Item 6294,Attribute1|Attribute4|Attribute11|Attribute10
47999,Item 6295,Attribute15|Attribute6
48001,Item 6296,Attribute6|Attribute7
48032,Item 6297,Attribute4|Attribute6|Attribute7|Attribute16
48043,Item 6298,Attribute6|Attribute5|Attribute7
48045,Item 6299,Attribute4
48082,Item 6300,Attribute4|Attribute6|Attribute5|Attribute7
48142,Item 6301,Attribute9|Attribute6|Attribute12|Attribute10
48150,Item 6302,Attribute13
48161,Item 6303,Attribute6
48214,Item 6304,Attribute6
48262,Item 6305,Attribute15
48304,Item 6306,Attribute1|Attribute6|Attribute10
48319,Item 6307,Attribute8|Attribute1|Attribute6|Attribute16
48322,Item 6308,Attribute4|Attribute15
48326,Item 6309,Attribute6
48342,Item 6310,Attribute4|Attribute6|Attribute7
48385,Item 6311,Attribute4
48394,Item 6312,Attribute6|Attribute5|Attribute10
48412,Item 6313,Attribute8|Attribute1|Attribute6
48414,Item 6314,Attribute1|Animation|Attribute3|Attribute4|Attribute17
48416,Item 6315,Attribute4|Attribute9
48516,Item 6316,Attribute9|Attribute6|Attribute10
48518,Item 6317,Attribute13|Attribute10
48520,Item 6318,Attribute4
48560,Item 6319,Attribute4|Attribute6
48593,Item 6320,Attribute4|Attribute10
48596,Item 6321,Attribute8|Attribute6|Attribute10
48598,Item 6322,Attribute6
48638,Item 6323,Attribute6|Attribute7
48649,Item 6324,Attribute6|Attribute16
48678,Item 6325,Attribute8|Attribute4|Attribute13|Attribute10
48696,Item 6326,Attribute6|Attribute7
48698,Item 6327,Attribute15
48738,Item 6328,Attribute6|Attribute10
48741,Item 6329,Attribute15
48744,Item 6330,Attribute4|Attribute6|Attribute7
48774,Item 6331,Attribute8|Attribute1|Attribute6|Attribute11|Attribute10
48780,Item 6332,Attribute6|Attribute12|Attribute11|Attribute10
48783,Item 6333,Attribute6|Attribute16
48872,Item 6334,Attribute19|Attribute10
48877,Item 6335,Attribute9|Attribute13|Attribute10
48879,Item 6336,Attribute6|Attribute10
48883,Item 6337,Attribute9|Attribute6|Attribute12|Attribute10
48982,Item 6338,Animation|Attribute4
48997,Item 6339,Attribute9|Attribute6|Attribute10
49013,Item 6340,Attribute4|Attribute5
49110,Item 6341,Attribute4|Attribute11
49130,Item 6342,Attribute4|Attribute6|Attribute7
49132,Item 6343,Attribute15
49220,Item 6344,Attribute4
49263,Item 6345,Attribute4|Attribute15
49265,Item 6346,Attribute15|Attribute6|Attribute16
49272,Item 6347,Attribute8|Attribute1|Attribute10
49274,Item 6348,Attribute1|Animation|Attribute3|Attribute4|Attribute17
49276,Item 6349,Attribute4
49278,Item 6350,Attribute8|Attribute11|Attribute10
49280,Item 6351,Attribute6
49284,Item 6352,Attribute4|Attribute6|Attribute7
49286,Item 6353,Attribute4|Attribute7
49314,Item 6354,Attribute8|Attribute9|Attribute6
49347,Item 6355,Attribute6
49389,Item 6356,Attribute9|Attribute18
49396,Item 6357,Attribute1|Attribute4|Attribute14
49524,Item 6358,Attribute6
49530,Item 6359,Attribute8|Attribute1|Attribute9|Attribute6|Attribute10|Attribute16
49647,Item 6360,Attribute3|Attribute4|Attribute6|Attribute5
49649,Item 6361,Attribute8|Attribute1|Attribute5
49651,Item 6362,Attribute8|Attribute6
49666,Item 6363,Attribute6|Attribute5|Attribute7
49688,Item 6364,Attribute8|Attribute6|Attribute16
49735,Item 6365,Attribute4
49772,Item 6366,Attribute6|Attribute7
49793,Item 6367,Attribute6
49822,Item 6368,Attribute6|Attribute10
49824,Item 6369,Attribute6|Attribute14
49910,Item 6370,Attribute6
49917,Item 6371,Attribute15
49932,Item 6372,Attribute6|Attribute12|Attribute10
49957,Item 6373,Attribute4|Attribute6
49961,Item 6374,Attribute6
50003,Item 6375,Attribute8|Attribute1
50005,Item 6376,Attribute8|Attribute6
50064,Item 6377,Attribute6|Attribute12|Attribute10
50068,Item 6378,Attribute6|Attribute16
50147,Item 6379,Attribute8|Attribute13|Attribute10
50158,Item 6380,Attribute6|Attribute14
50160,Item 6381,Attribute6
50189,Item 6382,Attribute4|Attribute7
50274,Item 6383,Attribute6|Attribute7
50354,Item 6384,Attribute4
50356,Item 6385,Attribute4
50440,Item 6386,Attribute13|Attribute10
50442,Item 6387,Attribute9|Attribute6
50445,Item 6388,Attribute8|Attribute13|Attribute10
50514,Item 6389,Attribute6
50601,Item 6390,Attribute1|Attribute3|Attribute5
50610,Item 6391,Attribute4
50613,Item 6392,Attribute13
50658,Item 6393,Attribute15
50685,Item 6394,Attribute4|Attribute6|Attribute7
50740,Item 6395,Attribute15
50792,Item 6396,Attribute4|Attribute6|Attribute7
50794,Item 6397,Attribute8|Attribute9|Attribute6|Attribute10
50796,Item 6398,Attribute6|Attribute5|Attribute13|Attribute7
50798,Item 6399,Attribute1|Attribute4
50800,Item 6400,Attribute6|Attribute13|Attribute10
50802,Item 6401,Attribute4|Attribute6|Attribute7
50804,Item 6402,Attribute6|Attribute13|Attribute10
50806,Item 6403,Attribute4|Attribute7
50842,Item 6404,Attribute4|Attribute6
50851,Item 6405,Attribute15
50872,Item 6406,Animation|Attribute3|Attribute6
50912,Item 6407,Attribute7
50923,Item 6408,Attribute6
50942,Item 6409,Attribute4
50954,Item 6410,Attribute4|Attribute7
50999,Item 6411,Animation|Attribute4
51024,Item 6412,Attribute1|Attribute6|Attribute5
51037,Item 6413,Attribute6|Attribute12|Attribute10
51077,Item 6414,Attribute8|Attribute5|Attribute10
51080,Item 6415,Attribute6|Attribute10
51082,Item 6416,Attribute4|Attribute7
51084,Item 6417,Attribute4|Attribute7
51086,Item 6418,Attribute6|Attribute12|Attribute10
51088,Item 6419,Attribute4
51091,Item 6420,Attribute6
51167,Item 6421,Attribute6
51174,Item 6422,Attribute6
51255,Item 6423,Attribute8|Attribute4|Attribute9|Attribute12
51314,Item 6424,Attribute1|Attribute6|Attribute7
51357,Item 6425,Attribute9|Attribute6|Attribute10
51412,Item 6426,Attribute8|Attribute11|Attribute10
51471,Item 6427,Attribute6|Attribute7
51498,Item 6428,Attribute4|Attribute13
51540,Item 6429,Attribute9|Attribute6|Attribute10
51545,Item 6430,Attribute8|Attribute4|Attribute6|Attribute13|Attribute10
51562,Item 6431,Attribute11
51573,Item 6432,Attribute5
51575,Item 6433,Attribute1|Attribute4
51662,Item 6434,Attribute8|Attribute5|Attribute16|Attribute17
51666,Item 6435,Attribute13|Attribute12|Attribute10
51694,Item 6436,Attribute6|Attribute7
51698,Item 6437,Attribute1|Attribute3|Attribute11
51705,Item 6438,Attribute4|Attribute7
51709,Item 6439,Attribute4|Attribute6|Attribute13|Attribute11|Attribute10
51834,Item 6440,Attribute6|Attribute7
51884,Item 6441,Attribute6|Attribute7
51903,Item 6442,Attribute4|Attribute6|Attribute7
51925,Item 6443,Attribute6|Attribute5|Attribute12|Attribute10
51927,Item 6444,Attribute13|Attribute12|Attribute10
51931,Item 6445,Attribute6
51933,Item 6446,Attribute6
51935,Item 6447,Attribute8|Attribute6|Attribute10
51937,Item 6448,Attribute13|Attribute10
51939,Item 6449,Attribute8|Attribute1|Animation|Attribute3|Attribute4|Attribute5
52042,Item 6450,Attribute6|Attribute10|Attribute16
52241,Item 6451,Attribute9|Attribute6|Attribute10
52245,Item 6452,Attribute4|Attribute7
52279,Item 6453,Attribute4
52281,Item 6454,Attribute8|Attribute9|Attribute13|Attribute11|Attribute10
52283,Item 6455,Attribute13|Attribute10
52287,Item 6456,Attribute8|Attribute1|Animation|Attribute3|Attribute4|Attribute11
52299,Item 6457,Attribute15
52319,Item 6458,Attribute8|Attribute1|Attribute6|Attribute16
52328,Item 6459,Attribute1|Attribute6|Attribute11|Attribute10
52375,Item 6460,Attribute9|Attribute6
52435,Item 6461,Animation|Attribute4|Attribute5|Attribute14
52458,Item 6462,Attribute6|Attribute10
52462,Item 6463,Attribute8|Attribute1|Animation|Attribute4|Attribute5|Attribute12|Attribute11
52579,Item 6464,Attribute6|Attribute14
52604,Item 6465,Attribute9|Attribute6|Attribute12|Attribute10
52644,Item 6466,Attribute13|Attribute10
52668,Item 6467,Attribute4|Attribute6|Attribute7
52694,Item 6468,Attribute4
52712,Item 6469,Attribute9|Attribute6|Attribute5|Attribute12|Attribute10
52715,Item 6470,Attribute4
52722,Item 6471,Attribute8|Attribute1|Attribute11|Attribute10|Attribute17
52724,Item 6472,Attribute4|Attribute6
52730,Item 6473,Attribute3|Attribute4
52767,Item 6474,Attribute15
52784,Item 6475,Attribute15
52831,Item 6476,Attribute8|Attribute9|Attribute13|Attribute10
52867,Item 6477,Attribute4|Attribute7
52885,Item 6478,Animation|Attribute12|Attribute11
52950,Item 6479,Attribute8|Attribute5|Attribute13|Attribute10
52952,Item 6480,Attribute6
52967,Item 6481,Attribute6
52973,Item 6482,Attribute4|Attribute6|Attribute7
52975,Item 6483,Attribute4|Attribute6|Attribute14
53000,Item 6484,Attribute13|Attribute11|Attribute10
53022,Item 6485,Attribute8|Attribute4|Attribute9|Attribute7
53024,Item 6486,Attribute15
53121,Item 6487,Attribute1|Animation|Attribute3|Attribute4|Attribute5
53123,Item 6488,Attribute6|Attribute14|Attribute7
53125,Item 6489,Attribute8|Attribute1|Attribute4|Attribute5
53127,Item 6490,Attribute6|Attribute13|Attribute10
53129,Item 6491,Attribute9|Attribute6|Attribute10
53138,Item 6492,Attribute8|Attribute1|Attribute5
53140,Item 6493,Attribute8|Attribute1|Attribute4|Attribute5|Attribute7
53143,Item 6494,Attribute8|Attribute10
53161,Item 6495,Attribute4|Attribute6|Attribute7|Attribute11
53280,Item 6496,Attribute13|Attribute10
53318,Item 6497,Attribute4|Attribute6|Attribute7
53322,Item 6498,Attribute9|Attribute10
53326,Item 6499,Attribute13
53355,Item 6500,Attribute4|Attribute7
53435,Item 6501,Attribute9|Attribute13|Attribute10
53447,Item 6502,Attribute9|Attribute6
53450,Item 6503,Attribute4|Attribute5|Attribute13
53453,Item 6504,Attribute8|Attribute1|Attribute5|Attribute11
53460,Item 6505,Animation|Attribute3|Attribute4
53464,Item 6506,Attribute8|Attribute1|Attribute11
53466,Item 6507,Attribute1|Attribute9|Attribute10
53468,Item 6508,Attribute4|Attribute13|Attribute10
53519,Item 6509,Attribute8|Attribute1|Attribute9|Attribute13|Attribute10
53550,Item 6510,Attribute8|Attribute1|Attribute6|Attribute16
53574,Item 6511,Attribute4|Attribute6
53578,Item 6512,Attribute4
53808,Item 6513,Attribute4
53883,Item 6514,Attribute15
53894,Item 6515,Attribute15|Attribute6
53921,Item 6516,Attribute6|Attribute10
53953,Item 6517,Attribute6|Attribute13|Attribute10
53956,Item 6518,Attribute4
53972,Item 6519,Attribute8|Attribute1|Attribute9|Attribute10
53974,Item 6520,Attribute4|Attribute7
