asin,title,price,imUrl,brand,categories,description
B000051SES,Suunto Yachtsman Wrist Top Computer Watch with Barometer and Compass,,http://ecx.images-amazon.com/images/I/51hsJaW23-L._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']]","Don't forget your life jacket or your Suunto Yachtsman next time you go sailing. This watch combines time and date functions with a barometer, compass, and sailing timer. The tough Yachtsman looks like a high-end wristwatch with a brushed aluminum case and mineral glass face. The body is black with a ring of silver around the dial and an oversized, backlit LCD screen.The watch displays day, time, and date with three programmable alarms plus a stopwatch and countdown timer. But the Yachtsman really stands out in its combination of sailing timer, barometer, and compass functions.  The sailing timer allows you to easily set the correct sequence and synchronize the timer with the race committee with the push of a button. Large numerals and audible warning signals let you concentrate more on maneuvering your boat in the swarming of the start while Suunto Yachtsman keeps you informed on up-coming critical moments.  The race timer range of the stopwatch is 120 hours, and it features a countdown from 60 minutes. You can store 50 split times in the memory for later analysis.The barometer allows you to measure the temperature in Celsius or Fahrenheit, absolute pressure, and a difference measurement to follow changes in barometric pressure and temperature. The automatic four-day memory keeps track of atmospheric pressure. Another feature is the adjustable sea-level pressure function.The Yachtsman's compass shows directional bearing in degrees and cardinal or half-cardinal point. There is a north-south arrow and a bearing tracking function that displays locked bearing, actual bearing, and the difference between these declination adjustments. The compass's bubble level indicates a level position to ensure accuracy within 2 or 3 degrees.The Suunto Yachtsman is water resistant, tested to 100 meters/330 feet according to ISO 2281 standard, which means you can use it for swimming or other water sports activities--but it should not be used for scuba diving or freediving. The non-allergenic aluminum casing and the durable mineral crystal glass combined with a weatherproof band make it the ultimate tool for discerning boaters.What's in the BoxThis package includes the Suunto Yachtsman wrist-top computer and printed operating instructions. It is covered by a one-year warranty."
B000051SEN,"Suunto Vector Wristop Computer with Compass, Altimeter &amp; Barometer",159.99,http://ecx.images-amazon.com/images/I/51MH7ZB46AL._SY300_.jpg,Suunto,"[['Electronics', 'GPS & Navigation', 'Sports & Handheld GPS', 'Handheld GPS Units'], ['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']]",
B000051SEP,"Suunto X-Lander Wrist-Top Computer Watch with Altimeter, Barometer, Compass, and Chronograph",329.0,http://ecx.images-amazon.com/images/I/51RpfJIscTL._SY300_.jpg,Suunto,"[['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']]","The ultimate option for the outdoor enthusiast, the silver Suunto X-Lander wrist-top computer offers an accurate altimeter, a complete barometer, a precise electronic compass, and a multifunction sports watch in a single elegant package. Regardless of your excursion--whether it's climbing mountains, riding a muddy bike track, or skiing off piste--you need accurate, real-time information about your surroundings to pull off a successful trip. The X-Lander contributes by not only providing important data, but also keeping track of your activities so you can make rational decisions at key moments. In addition, the watch is user-friendly and solidly built, with a non-allergenic aluminum casing, a carbon-fiber back, a durable mineral crystal glass, and a water-resistant fabric strap.The built-in altimeter, which boasts a range of up to 29,500 feet, puts all 14 of the world's 8,000-plus-meter summits within the avid climber's range. Among the altimeter's functions are an altitude measurement function that lets you follow the vertical progress between stages, an automatic 24-hour memory that stores the altitude and ascent/decent rate for every hour, and an adjustable altitude alarm. Climbers will also dig the logbook function, which lets you record total and cumulative vertical ascents and descents as well as the number of runs skied.The X-Lander also displays the current barometric pressure and temperature--a must for activities in which weather plays a factor. The device automatically records barometric data for the previous four days, with the first six hours manifested in one-hour intervals and the rest in six-hour intervals. When the reference altitude is set correctly, the instrument also displays the present sea level pressure, which makes it easier to read and understand the barometric pressure at high altitudes.And few things are more important when exploring unfamiliar territory than a compass. The X-Lander's electronic compass contributes by guiding you with cardinal or half- cardinal points and a North-South arrow. The compass can also be set to track a certain bearing, which helps you follow a chosen direction. Meanwhile, the unit's declination adjustment function allows you to correct the difference between true North and magnetic North.In addition to the variety of outdoor functions, the X-Lander also displays normal time, with such add-ons as three daily alarms, a calendar programmed to the year 2089, a stopwatch with split-time measurement, and a countdown timer. Other features include a durable negative LCD display, a user-replaceable battery, and water-resistance to 100 feet. The X-Lander is backed by a two-year warranty on parts and labor.What's in the Box?X-Lander wrist-top computer, battery, user's manual."
B000051TSH,Cowboy Child Costume Size 4-6 Small,13.94,http://ecx.images-amazon.com/images/I/41n4p4ja%2BqL._SY300_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys']]","Cowboy Child Costume Size 4-6 Small includes: Scarf, jumpsuit with attached vest & belt."
B000051TVB,Adult Hooded Black Robe,16.99,http://ecx.images-amazon.com/images/I/31Jxgta70TL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
B000051ZHL,Rubie's Enchantra - Adult Standard 15493,,http://ecx.images-amazon.com/images/I/417AMwXYqhL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
B0000520I4,Bucket Boss 06092 Pro Contractors Briefcase,60.48,http://ecx.images-amazon.com/images/I/5161w%2BOjfVL._SX300_.jpg,Bucket Boss,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Briefcases']]","The Bucket Boss 06092 Deluxe Contractor's Briefcase lets you take your business on the road with plenty of capacity for both office equipment and tools. The fully padded middle section stores laptops, cables, and cords, while the zip down front sections hold folders, cell phones, business cards, pens, and storage devices. You can stick clothes, tools, and documents in the zippered back section and stow maps in the pocket. The padded and sculptured shoulder strap won't dig into your skin and won't wear out anytime soon either."
B000052189,"Addams Family Child's Morticia Addams Costume, Large",24.07,http://ecx.images-amazon.com/images/I/419VWS70W2L._SY300_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Girls']]","Yep, they're creepy and they're kooky, so practice snapping your fingers  before Halloween so you can be a proper member of the Addams family. Morticia's  slinky black dress hangs to the floor with a bit more material flaring out right  above the ankles. The sleeves are made of a black mesh resembling spider webs  and have a bit of extra drape at the end. Her signature long black wig and  spider ring are not included. Size 8 to 10.--Pam Lauer"
B000052XTI,"Futuro Beyond Support Ultra Sheer Knee High, Mild Support",,http://ecx.images-amazon.com/images/I/51%2BxenFPnzL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Socks & Hosiery', 'Hosiery'], ['Clothing, Shoes & Jewelry', 'Women', 'Petite', 'Socks & Hosiery', 'Hosiery']]",
B000052XTD,"Futuro Restoring Dress Socks, XLarge, Black",12.45,http://ecx.images-amazon.com/images/I/41XZ2F8G13L._SY300_.jpg,Futuro,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Socks']]","Doctor recommended for tired, achy legs.Futuro&reg; Men's&nbsp;Firm Support&nbsp;Dress Socks provide&nbsp;the medically proven benefits of graduated compression in comfortable and attractive styles.Attractive materials for a fashionable lookGreat fit with full-cut toeComfortable band to prevent slipping and bindingReinforced toe and heel formaximum durabilityFuturo&reg;Men's Firm Support Socks takes you beyond everyday support.&nbsp; Our medically proven graduated compression knitting technology energizes your legs and helps relieve discomfort from chronic tired, aching legs and helps relieve discomfort from chronic tired, achy legs, more pronounced varicose veins, and moderate ankle swelling.&nbsp; It may also aid in the treatment of mild post-phlebitic syndrome.&nbsp; Ideal for every day, especially when you are standing or sitting for long periods, walking or traveling.Relief.&nbsp;You will feel invigorated as our graduated compression technology applies the right amount of pressure to your legs where they need it most, encouraging healthier blood flow and increasing circulation.&nbsp; It's like an all day massage for your legs.Comfort.&nbsp;You will experience outstanding comfort and fit.&nbsp; Reliable, soothing support allows you to stay active with confidence and do the things you want to do with pleasure and ease.Style.&nbsp;Our Support Socks incorporate all of the attractive features of regular dress socks, while providing the effective support you need.Maximum compression at the ankle decreases gradually up the leg.Size&nbsp;X-Large Fits: Length is measured from floor to bend in the knee (inches).Length 17"" (43cm)&nbsp;Calf&nbsp;18"" (45.5cm).Length 18"" (45.5cm) Calf 17""-18"" (43cm-45.5cm).Length 19"" (48cm) Calf&nbsp;16""-18"" (40.5cm-45.5cm).Average Sizing Selection Chart&nbsp;U.S. Shoe Size&nbsp;European Shoe Size&nbsp; Futuro Hose Size&nbsp; 7 and under&nbsp; 40 and under&nbsp; Small&nbsp; 7 1/2 - 10&nbsp; 41 - 42&nbsp; Medium&nbsp;10 1/2 - 12&nbsp;43-44&nbsp;Large&nbsp; 12 1/2 and over&nbsp; 45 and over&nbsp; Extra LargeIf your height/weight fall between two sizes, we recommend purchasing the larger size for your comfort.&nbsp; For best results, consult your physician for proper sizing.Men's Dress Socks.&nbsp;&nbsp;X-Large size. Firm compression (20-30 mm/Hg*). Black. #005616*The mean compression for an average ankle size.For more information on the full line ofFuturo&reg;Support Hosiery and Socks see our Style Guide inside or visit our website atFuturo.com.Futuro guarantees its products to be of the highest quality. If you should receive a defective product, please wash and return it for full reimbursement value.Made in the USA"
B0000532P2,Apothecary Diabetic ID Necklace - 1 ea,5.79,http://ecx.images-amazon.com/images/I/21K0A2BYX5L.jpg,Apex,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Novelty', 'Jewelry', 'Necklaces & Pendants']]",A brief and easy to read description summarizing a few of your key medical facts can be invaluable prior to starting treatment. Wearing a medical ID offers you peace of mind knowing that you or your loved one will be properly cared for in a timely manner should an unexpected medical emergency arise.
B0000535SI,"Huggies Natural Care Baby Wipes, Unscented - 16 ea",1.98,http://ecx.images-amazon.com/images/I/516XKBmcmSL._SY300_.jpg,Huggies,"[['Clothing, Shoes & Jewelry', 'Baby']]",7.5 x 7.5-inch. Alcohol free. Pop-up and Reach-in.
B000056QGK,Ave Maria / Minuet / Serenade,21.67,http://ecx.images-amazon.com/images/I/51zBbyO1hwL._SX300_.jpg,,"[['CDs & Vinyl', 'Classical', 'Chamber Music', 'Quartets'], ['CDs & Vinyl', 'Classical', 'Forms & Genres', 'Concertos'], ['CDs & Vinyl', 'Classical', 'Forms & Genres', 'Theatrical, Incidental & Program Music', 'Incidental Music'], ['CDs & Vinyl', 'Dance & Electronic'], ['CDs & Vinyl', 'Folk'], ['CDs & Vinyl', 'New Age', 'Meditation'], ['CDs & Vinyl', 'Opera & Classical Vocal', 'Vocal Non-Opera', 'Songs & Lieder', 'Folk Songs'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Jewelry Accessories']]",
B00005AV1L,Binns Plays Balakirev,,http://ecx.images-amazon.com/images/I/51Z0AxArbVL._SX300_.jpg,,"[['CDs & Vinyl', 'Classical', 'Chamber Music'], ['CDs & Vinyl', 'Classical', 'Forms & Genres', 'Fantasies'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Jewelry Accessories']]",
B00005BHJP,,,http://ecx.images-amazon.com/images/I/419ZCPCKY4L._SX300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Work Wear & Uniforms', 'Clothing', 'Work Utility & Safety', 'Men', 'Tops']]",Show off your adventuring spirit in this classic white pure-cotton T-shirt by Hanes. The shirt features the charming Squee creature on the back and theMyst III: Exilelogo on the front. Available in XL size only.
B00005BHKU,Elope Inc. Toddler B'day Cake,8.94,http://ecx.images-amazon.com/images/I/41RBEl5wpnL._SY300_.jpg,elope,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories']]","Have your cake and wear it, too! Red brim and a single yellow candle that is flame-tipped. ""Happy Birthday"" is embroidered on the outside. Perfect for many years of use and family fun."
B00005BT1B,Medela~Large~Comfort Bra~Nude~New In Package~#676,,http://ecx.images-amazon.com/images/I/31MN13CX97L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Women', 'Maternity', 'Intimates', 'Nursing & Maternity Bras'], ['Clothing, Shoes & Jewelry', 'Women', 'Petite']]",
B00005BUTW,Small Miracles Lets Pretend Fire Fighter,,http://ecx.images-amazon.com/images/I/416LtvM1CdL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys']]",
B00005BUTU,Small Miracles Let's Pretend Police Officer,19.99,http://ecx.images-amazon.com/images/I/319dw4ZL6TL._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories', 'Kids & Baby']]","Pretend play and make believe are at the heart of play. Dress-up is creative play at its finest, and encourages imagination and role playing. Small Miracles let's pretend series is all based on real occupations and realistic heroes. Let's pretend and have some fun."
B00005BHKS,Hogwart Student Hat Large,19.95,http://ecx.images-amazon.com/images/I/414N47PZSJL._SY300_.jpg,elope,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Kids & Baby']]","This hat is so plush it stands up on its own (or is it really magic?).  Made of a velvety black material and emblazoned with the Hogwarts crest, this  witch's hat, with an appropriately witchy curve to its peak and a nice stiff  brim, would make any student at Hogwarts (or any other school) proud. Pair this  hat with a black dress or cape and a broomstick and you've got a wicked Harry  Potter-inspired costume. Nifty features include the adjustable headband and  hidden inner pocket.--M. Sullivan"
B00005BWTP,Rubie's Costume Deluxe Bunny Costume,69.95,http://ecx.images-amazon.com/images/I/41RYY9MF5TL._SY445_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Girls'], ['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
